unit,X,Z,Y
2855,9,0,5.41610050201416
2856,7,0,5.616771221160889
2857,9,0,5.8749308586120605
2858,12,0,6.785587787628174
2859,16,0,5.257495403289795
2860,7,0,6.040254592895508
2861,7,0,5.926926136016846
2862,7,0,5.897153854370117
2863,12,0,5.991464614868164
2864,12,0,5.866467952728272
2865,13,0,5.703782558441162
2866,15,0,6.030685424804688
2867,11,0,6.396929740905762
2868,13,0,6.880383968353272
2869,5,0,5.438079357147217
2870,12,0,5.739792823791504
2871,8,0,5.613128185272217
2872,11,0,5.991464614868164
2873,8,0,5.2983174324035645
2874,13,0,6.075345993041992
2875,6,0,5.438079357147217
2876,6,0,6.5944132804870605
2877,10,0,5.598422050476074
2878,8,0,5.1704840660095215
2879,12,0,5.521461009979248
2880,10,0,5.80814266204834
2881,12,0,6.082219123840332
2882,16,0,6.0591230392456055
2883,16,0,6.606650352478027
2884,12,0,6.551080226898193
2885,12,0,5.501258373260498
2886,12,0,5.438079357147217
2887,15,0,5.609471797943115
2888,14,0,6.448889255523682
2889,16,0,5.666426658630371
2890,8,0,5.703782558441162
2891,10,0,5.438079357147217
2892,8,0,5.978885650634766
2893,9,0,6.349139213562012
2894,17,0,6.437751770019531
2895,16,0,6.309918403625488
2896,9,0,5.521461009979248
2897,8,0,5.894402980804443
2898,14,0,4.605170249938965
2899,12,0,5.857933044433594
2900,10,0,5.6698808670043945
2901,4,0,5.521461009979248
2902,8,0,6.725033760070801
2903,10,0,6.075345993041992
2904,12,0,5.80814266204834
2905,12,0,5.72358512878418
2906,18,0,6.35088586807251
2907,12,0,5.662960529327393
2908,12,0,6.1377272605896
2909,12,0,5.963579177856445
2910,16,0,7.008505344390869
2911,16,0,5.501258373260498
2912,12,0,5.880533218383789
2913,8,0,5.877735614776611
2914,12,0,5.991464614868164
2915,10,0,5.703782558441162
2916,16,0,6.3153581619262695
2917,8,0,5.703782558441162
2918,7,0,6.10924768447876
2919,12,0,6.0137152671813965
2920,14,0,5.521461009979248
2921,16,0,5.820083141326904
2922,16,0,5.63478946685791
2923,13,0,6.259581565856934
2924,16,0,6.240275859832764
2925,14,0,6.538139820098877
2926,16,0,6.052089214324951
2927,13,0,5.888877868652344
2928,12,0,6.295266151428223
2929,12,0,6.6450910568237305
2930,12,0,6.224558353424072
2931,17,0,6.381815910339356
2932,16,0,6.03787088394165
2933,16,0,5.926926136016846
2934,17,0,5.910796642303467
2935,11,0,6.082219123840332
2936,17,0,6.428105354309082
2937,16,0,6.453625202178955
2938,12,0,6.214608192443848
2939,12,0,6.774223804473877
2940,17,0,6.453625202178955
2941,14,0,5.746203422546387
2942,15,0,5.857933044433594
2943,9,0,6.7534379959106445
2944,11,0,5.2983174324035645
2945,12,0,5.948034763336182
2946,12,0,5.501258373260498
2947,12,0,6.694561958312988
2948,18,0,6.135564804077148
2949,16,0,6.357842445373535
2950,17,0,6.226536750793457
2951,17,0,6.869014263153076
2952,16,0,6.610695838928223
2953,12,0,6.10924768447876
2954,11,0,6.165417671203613
2955,9,0,4.8121843338012695
2956,11,0,6.677083492279053
2957,10,0,5.2983174324035645
2958,14,0,6.135564804077148
2959,10,0,5.41610050201416
2960,13,0,6.357842445373535
2961,8,0,5.192956924438477
2962,9,0,5.783825397491455
2963,7,0,6.0137152671813965
2964,10,0,5.2983174324035645
2965,16,0,6.289715766906738
2966,16,0,5.869297027587891
2967,11,0,5.521461009979248
2968,16,0,6.541029930114746
2969,12,0,6.040254592895508
2970,12,0,5.902633190155029
2971,11,0,5.860786437988281
2972,16,0,6.816735744476318
2973,13,0,6.802394866943359
2974,7,0,5.703782558441162
2975,10,0,5.7268476486206055
2976,7,0,6.1633148193359375
2977,11,0,5.828945636749268
2978,9,0,6.1377272605896
2979,12,0,5.2983174324035645
2980,15,0,5.752572536468506
2981,16,0,6.437751770019531
2982,12,0,5.537334442138672
2983,9,0,6.10924768447876
2984,12,0,5.926926136016846
2985,12,0,5.703782558441162
2986,12,0,5.897153854370117
2987,18,0,6.620073318481445
2988,15,0,6.3784260749816895
2989,10,0,5.579730033874512
2990,9,0,5.703782558441162
2991,6,0,5.966146945953369
2992,10,0,6.214608192443848
2993,12,0,6.10924768447876
2994,12,0,5.5721540451049805
2995,14,0,6.06842565536499
2996,10,0,5.257495403289795
2997,14,0,6.72022008895874
2998,16,1,6.240275859832764
2999,13,1,6.270988464355469
3000,16,1,5.953243255615234
3001,13,1,6.214608192443848
3002,15,1,6.56807804107666
3003,16,1,6.156979084014893
3004,12,1,6.152732849121094
3005,13,1,6.023447513580322
3006,12,1,5.8141303062438965
3007,13,1,6.175867080688477
3008,12,1,6.214608192443848
3009,12,1,6.569481372833252
3010,13,1,6.263398170471191
